"","Year","replicate.id","kaartdatum","Longitude","Latitude","beschrijving","datum","opp_bemonsterd_m2","subsample1","TaxonName_ACC","AvgOffactor","SumOfNumber","SumOfN_m2","SumOfB_gr_m2","kokkelstratum","kokkelarea.ha..NEW","corr.factor.kok","getijzone_kaart","Tuig","Species","N_m2","B_gr_m2","month","seizoen","sample.id","locatie.nr","schip","project.id","dvd","evmax","Comp"
"868",2013,138853,"WGS84",4.083333333,51.46666667,"kokkelschuifje",2013-05-15,0.1,1,"Cerastoderma edule",1,2,20,88,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,88,5,"vj",NA,NA,NA,NA,14.3671430281936,0.195905912225838,"East"
"869",2013,138853,"WGS84",4.083333333,51.46666667,"kokkelschuifje",2013-05-15,0.1,1,"Macoma balthica",1,1,10,3,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,3,5,"vj",NA,NA,NA,NA,14.3671430281936,0.195905912225838,"East"
"870",2013,138854,"WGS84",4.083333333,51.4625,"kokkelschuifje",2013-05-15,0.1,1,"Cerastoderma edule",1,6,60,166,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",60,166,5,"vj",NA,NA,NA,NA,24.2274259783969,0.186459164736862,"East"
"871",2013,138854,"WGS84",4.083333333,51.4625,"kokkelschuifje",2013-05-15,0.1,1,"Macoma balthica",1,12,120,33.77777778,"r",26.67,1,"","kokkelschuifje","Macoma balthica",120,33.77777778,5,"vj",NA,NA,NA,NA,24.2274259783969,0.186459164736862,"East"
"872",2013,138856,"WGS84",4.091666667,51.625,"kokkelschuifje",2013-05-21,0.1,1,"Cerastoderma edule",1,2,20,117.9801088,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,117.9801088,5,"vj",NA,NA,NA,NA,43.9424989223315,0.34333923370106,"North"
"873",2013,138860,"WGS84",4.091666667,51.4625,"kokkelschuifje",2013-05-15,0.1,1,"Macoma balthica",1,3,30,5,"r",26.67,1,"","kokkelschuifje","Macoma balthica",30,5,5,"vj",NA,NA,NA,NA,10,0.21436486378386,"East"
"874",2013,138862,"WGS84",4.091666667,51.45416667,"kokkelschuifje",2013-05-15,0.1,1,"Cerastoderma edule",1,2,20,52,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,52,5,"vj",NA,NA,NA,NA,36.0448526734839,0.257831204928013,"East"
"875",2013,138863,"WGS84",4.091666667,51.45,"kokkelschuifje",2013-05-15,0.1,1,"Cerastoderma edule",1,6,60,37,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",60,37,5,"vj",NA,NA,NA,NA,57.4994500047065,0.17218564356281,"East"
"876",2013,138863,"WGS84",4.091666667,51.45,"kokkelschuifje",2013-05-15,0.1,1,"Macoma balthica",1,1,10,1,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,1,5,"vj",NA,NA,NA,NA,57.4994500047065,0.17218564356281,"East"
"877",2013,138865,"WGS84",4.1,51.625,"kokkelschuifje",2013-05-21,0.1,1,"Cerastoderma edule",1,37,370,1847.605977,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",370,1847.605977,5,"vj",NA,NA,NA,NA,74.2815131785099,0.274356306378856,"North"
"878",2013,138865,"WGS84",4.1,51.625,"kokkelschuifje",2013-05-21,0.1,1,"Macoma balthica",1,1,10,9.873684211,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,9.873684211,5,"vj",NA,NA,NA,NA,74.2815131785099,0.274356306378856,"North"
"879",2013,138869,"WGS84",4.1,51.45833333,"kokkelschuifje",2013-05-15,0.1,1,"Cerastoderma edule",1,2,20,120,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,120,5,"vj",NA,NA,NA,NA,7.79983853084004,0.240849758993329,"East"
"880",2013,138870,"WGS84",4.1,51.45416667,"kokkelschuifje",2013-05-15,0.1,1,"Cerastoderma edule",1,1,10,40,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,40,5,"vj",NA,NA,NA,NA,20.6087758199399,0.248325420415081,"East"
"881",2013,138870,"WGS84",4.1,51.45416667,"kokkelschuifje",2013-05-15,0.1,1,"Macoma balthica",1,3,30,12,"r",26.67,1,"","kokkelschuifje","Macoma balthica",30,12,5,"vj",NA,NA,NA,NA,20.6087758199399,0.248325420415081,"East"
"882",2013,138871,"WGS84",4.1,51.45,"kokkelschuifje",2013-05-15,0.1,1,"Cerastoderma edule",1,13,130,220.2727273,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",130,220.2727273,5,"vj",NA,NA,NA,NA,37.2237787247708,0.207456356045994,"East"
"883",2013,138872,"WGS84",4.1,51.44583333,"kokkelschuifje",2013-05-15,0.1,1,"Cerastoderma edule",1,2,20,30,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,30,5,"vj",NA,NA,NA,NA,58.5026066842137,0.137345140623845,"East"
"884",2013,138872,"WGS84",4.1,51.44583333,"kokkelschuifje",2013-05-15,0.1,1,"Macoma balthica",1,1,10,7,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,7,5,"vj",NA,NA,NA,NA,58.5026066842137,0.137345140623845,"East"
"885",2013,138874,"WGS84",4.108333333,51.66666667,"steekbuis (pvc-buis)",2013-04-26,0.10194,1,"Cerastoderma edule",1,1,9.809691976,28.60429101,"r",26.67,1,"","steekbuis (pvc-buis)","Cerastoderma edule",9.809691976,28.60429101,4,"vj",NA,NA,NA,NA,10.4136686850814,0.115183055023653,"North"
"886",2013,138876,"WGS84",4.108333333,51.625,"kokkelschuifje",2013-05-22,0.1,1,"Cerastoderma edule",1,5,50,346.2848799,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",50,346.2848799,5,"vj",NA,NA,NA,NA,71.0140166973186,0.510872304026535,"North"
"887",2013,138876,"WGS84",4.108333333,51.625,"kokkelschuifje",2013-05-22,0.1,1,"Macoma balthica",1,2,20,12.62368421,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,12.62368421,5,"vj",NA,NA,NA,NA,71.0140166973186,0.510872304026535,"North"
"888",2013,138877,"WGS84",4.108333333,51.62083333,"kokkelschuifje",2013-05-22,0.1,1,"Cerastoderma edule",1,6,60,307.8327196,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",60,307.8327196,5,"vj",NA,NA,NA,NA,65.3484448754673,0.439550336603588,"North"
"889",2013,138877,"WGS84",4.108333333,51.62083333,"kokkelschuifje",2013-05-22,0.1,1,"Macoma balthica",1,4,40,25.24736842,"r",26.67,1,"","kokkelschuifje","Macoma balthica",40,25.24736842,5,"vj",NA,NA,NA,NA,65.3484448754673,0.439550336603588,"North"
"890",2013,138878,"WGS84",4.108333333,51.61666667,"kokkelschuifje",2013-05-22,0.1,1,"Cerastoderma edule",1,7,70,50.70065317,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",70,50.70065317,5,"vj",NA,NA,NA,NA,72.9310463258443,0.244718192805252,"North"
"891",2013,138879,"WGS84",4.108333333,51.6125,"kokkelschuifje",2013-05-22,0.1,1,"Cerastoderma edule",1,5,50,298.9847443,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",50,298.9847443,5,"vj",NA,NA,NA,NA,63.539744050624,0.452808764902502,"North"
"892",2013,138879,"WGS84",4.108333333,51.6125,"kokkelschuifje",2013-05-22,0.1,1,"Macoma balthica",1,1,10,2.75,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,2.75,5,"vj",NA,NA,NA,NA,63.539744050624,0.452808764902502,"North"
"893",2013,138881,"WGS84",4.108333333,51.45,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,12,120,409,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",120,409,5,"vj",NA,NA,NA,NA,22.425286457364,0.219623204198991,"East"
"894",2013,138881,"WGS84",4.108333333,51.45,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,1,10,15,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,15,5,"vj",NA,NA,NA,NA,22.425286457364,0.219623204198991,"East"
"895",2013,138882,"WGS84",4.108333333,51.44583333,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,28,280,277,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",280,277,5,"vj",NA,NA,NA,NA,42.1737643595086,0.23971207132317,"East"
"896",2013,138882,"WGS84",4.108333333,51.44583333,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,1,10,4,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,4,5,"vj",NA,NA,NA,NA,42.1737643595086,0.23971207132317,"East"
"897",2013,138883,"WGS84",4.116666667,51.67083333,"steekbuis (pvc-buis)",2013-04-26,0.10194,1,"Cerastoderma edule",1,33,323.7198352,809.1933091,"r",26.67,1,"","steekbuis (pvc-buis)","Cerastoderma edule",323.7198352,809.1933091,4,"vj",NA,NA,NA,NA,54.7730622804905,0.151423426069745,"North"
"898",2013,138886,"WGS84",4.116666667,51.61666667,"kokkelschuifje",2013-05-22,0.1,1,"Cerastoderma edule",1,5,50,262.2731299,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",50,262.2731299,5,"vj",NA,NA,NA,NA,67.920870481716,0.303887832067102,"North"
"899",2013,138886,"WGS84",4.116666667,51.61666667,"kokkelschuifje",2013-05-22,0.1,1,"Macoma balthica",1,5,50,27.99736842,"r",26.67,1,"","kokkelschuifje","Macoma balthica",50,27.99736842,5,"vj",NA,NA,NA,NA,67.920870481716,0.303887832067102,"North"
"900",2013,138887,"WGS84",4.116666667,51.6125,"kokkelschuifje",2013-05-22,0.1,1,"Cerastoderma edule",1,2,20,68.03533531,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,68.03533531,5,"vj",NA,NA,NA,NA,70.5383219159965,0.281532043422123,"North"
"901",2013,138887,"WGS84",4.116666667,51.6125,"kokkelschuifje",2013-05-22,0.1,1,"Macoma balthica",1,1,10,2.75,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,2.75,5,"vj",NA,NA,NA,NA,70.5383219159965,0.281532043422123,"North"
"902",2013,138888,"WGS84",4.116666667,51.60833333,"kokkelschuifje",2013-05-22,0.1,1,"Cerastoderma edule",1,2,20,175.818796,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,175.818796,5,"vj",NA,NA,NA,NA,50.722089352126,0.523710971557444,"North"
"903",2013,138894,"WGS84",4.116666667,51.44583333,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,20,200,438,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",200,438,5,"vj",NA,NA,NA,NA,29.6812429366575,0.212393213881227,"East"
"904",2013,138895,"WGS84",4.116666667,51.44166667,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,8,80,247,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",80,247,5,"vj",NA,NA,NA,NA,49.7078135742049,0.2326269977306,"East"
"905",2013,138897,"WGS84",4.125,51.6125,"kokkelschuifje",2013-05-22,0.1,1,"Cerastoderma edule",1,30,300,1418.889284,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",300,1418.889284,5,"vj",NA,NA,NA,NA,52.5574164011675,0.380683860073979,"North"
"906",2013,138897,"WGS84",4.125,51.6125,"kokkelschuifje",2013-05-22,0.1,1,"Macoma balthica",1,2,20,12.62368421,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,12.62368421,5,"vj",NA,NA,NA,NA,52.5574164011675,0.380683860073979,"North"
"907",2013,138898,"WGS84",4.125,51.60833333,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,2,20,5.5,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,5.5,5,"vj",NA,NA,NA,NA,50.9183520390854,0.32220094830912,"North"
"908",2013,138900,"WGS84",4.125,51.5,"kokkelschuifje",2013-04-16,0.1,1,"Cerastoderma edule",1,1,10,91.90598008,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,91.90598008,4,"vj",NA,NA,NA,NA,0.554133520789234,0.375851748345621,"East"
"909",2013,138901,"WGS84",4.125,51.45,"kokkelschuifje",2013-04-15,0.1,1,"Cerastoderma edule",1,2,20,138.4403972,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,138.4403972,4,"vj",NA,NA,NA,NA,9.37821376564858,0.350775320626552,"East"
"910",2013,138903,"WGS84",4.125,51.44166667,"kokkelschuifje",2013-04-17,0.1,1,"Macoma balthica",1,2,20,5.5,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,5.5,4,"vj",NA,NA,NA,NA,39.2535719985182,0.212678525562509,"East"
"911",2013,138904,"WGS84",4.125,51.4375,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,7,70,50,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",70,50,5,"vj",NA,NA,NA,NA,62.4425259835785,0.160075771358272,"East"
"912",2013,138905,"WGS84",4.133333333,51.675,"steekbuis (pvc-buis)",2013-04-26,0.10194,1,"Cerastoderma edule",1,4,39.2387679,107.308339,"r",26.67,1,"","steekbuis (pvc-buis)","Cerastoderma edule",39.2387679,107.308339,4,"vj",NA,NA,NA,NA,69.8157142019365,0.218271957406556,"North"
"913",2013,138906,"WGS84",4.133333333,51.6125,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,2,20,4.186309428,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,4.186309428,5,"vj",NA,NA,NA,NA,49.4086760149425,0.199721559428855,"North"
"914",2013,138908,"WGS84",4.133333333,51.60416667,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,4,40,46.84400052,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",40,46.84400052,5,"vj",NA,NA,NA,NA,55.1828828485079,0.425786247160623,"North"
"915",2013,138912,"WGS84",4.133333333,51.44583333,"kokkelschuifje",2013-04-17,0.1,1,"Cerastoderma edule",1,1,10,63.48050706,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,63.48050706,4,"vj",NA,NA,NA,NA,7.03865839885111,0.374323105382042,"East"
"916",2013,138913,"WGS84",4.133333333,51.44166667,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,1,10,13,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,13,5,"vj",NA,NA,NA,NA,20.0293648280147,0.335433798798635,"East"
"917",2013,138914,"WGS84",4.133333333,51.4375,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,1,10,47,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,47,5,"vj",NA,NA,NA,NA,49.0044972249301,0.245504596772546,"East"
"918",2013,138914,"WGS84",4.133333333,51.4375,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,4,40,23,"r",26.67,1,"","kokkelschuifje","Macoma balthica",40,23,5,"vj",NA,NA,NA,NA,49.0044972249301,0.245504596772546,"East"
"919",2013,138915,"WGS84",4.133333333,51.43333333,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,4,40,14,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",40,14,5,"vj",NA,NA,NA,NA,77.8743263357169,0.131246858228682,"East"
"920",2013,138915,"WGS84",4.133333333,51.43333333,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,5,50,15.33333333,"r",26.67,1,"","kokkelschuifje","Macoma balthica",50,15.33333333,5,"vj",NA,NA,NA,NA,77.8743263357169,0.131246858228682,"East"
"921",2013,138916,"WGS84",4.141666667,51.675,"steekbuis (pvc-buis)",2013-04-26,0.10194,1,"Cerastoderma edule",1,15,147.1453796,658.0430515,"r",26.67,1,"","steekbuis (pvc-buis)","Cerastoderma edule",147.1453796,658.0430515,4,"vj",NA,NA,NA,NA,56.1890198627688,0.114435225869105,"North"
"922",2013,138918,"WGS84",4.141666667,51.60833333,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,2,20,4.338132012,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,4.338132012,5,"vj",NA,NA,NA,NA,48.8365472184967,0.299789759409469,"North"
"923",2013,138918,"WGS84",4.141666667,51.60833333,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,1,10,2.75,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,2.75,5,"vj",NA,NA,NA,NA,48.8365472184967,0.299789759409469,"North"
"924",2013,138919,"WGS84",4.141666667,51.60416667,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,1,10,70.65753491,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,70.65753491,5,"vj",NA,NA,NA,NA,58.5842578724332,0.228592231013899,"North"
"925",2013,138919,"WGS84",4.141666667,51.60416667,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,3,30,8.25,"r",26.67,1,"","kokkelschuifje","Macoma balthica",30,8.25,5,"vj",NA,NA,NA,NA,58.5842578724332,0.228592231013899,"North"
"926",2013,138922,"WGS84",4.141666667,51.44583333,"kokkelschuifje",2013-04-17,0.1,1,"Macoma balthica",1,3,30,NA,"r",26.67,1,"","kokkelschuifje","Macoma balthica",30,NA,4,"vj",NA,NA,NA,NA,26.063677585762,0.362962576260787,"East"
"927",2013,138923,"WGS84",4.141666667,51.44166667,"kokkelschuifje",2013-05-28,0.1,1,"Cerastoderma edule",1,3,30,8,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",30,8,5,"vj",NA,NA,NA,NA,30.9887571623549,0.332544479683456,"East"
"928",2013,138923,"WGS84",4.141666667,51.44166667,"kokkelschuifje",2013-05-28,0.1,1,"Macoma balthica",1,1,10,6,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,6,5,"vj",NA,NA,NA,NA,30.9887571623549,0.332544479683456,"East"
"929",2013,138924,"WGS84",4.141666667,51.4375,"kokkelschuifje",2013-05-28,0.1,1,"Cerastoderma edule",1,40,400,453,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",400,453,5,"vj",NA,NA,NA,NA,38.4398903000576,0.289130372371014,"East"
"930",2013,138924,"WGS84",4.141666667,51.4375,"kokkelschuifje",2013-05-28,0.1,1,"Macoma balthica",1,30,300,112,"r",26.67,1,"","kokkelschuifje","Macoma balthica",300,112,5,"vj",NA,NA,NA,NA,38.4398903000576,0.289130372371014,"East"
"931",2013,138925,"WGS84",4.141666667,51.43333333,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,31,310,262,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",310,262,5,"vj",NA,NA,NA,NA,66.0446218785277,0.160268089654236,"East"
"932",2013,138925,"WGS84",4.141666667,51.43333333,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,10,100,24,"r",26.67,1,"","kokkelschuifje","Macoma balthica",100,24,5,"vj",NA,NA,NA,NA,66.0446218785277,0.160268089654236,"East"
"933",2013,138926,"WGS84",4.15,51.60833333,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,1,10,41.88157353,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,41.88157353,5,"vj",NA,NA,NA,NA,57.3923058426939,0.2286788896889,"North"
"934",2013,138926,"WGS84",4.15,51.60833333,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,1,10,9.873684211,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,9.873684211,5,"vj",NA,NA,NA,NA,57.3923058426939,0.2286788896889,"North"
"935",2013,138930,"WGS84",4.15,51.45833333,"kokkelschuifje",2013-04-15,0.1,1,"Macoma balthica",1,3,30,8.25,"r",26.67,1,"","kokkelschuifje","Macoma balthica",30,8.25,4,"vj",NA,NA,NA,NA,15.5796325244126,0.376768083745916,"East"
"936",2013,138931,"WGS84",4.15,51.45416667,"kokkelschuifje",2013-04-15,0.1,1,"Cerastoderma edule",1,1,10,4.05269811,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,4.05269811,4,"vj",NA,NA,NA,NA,33.1267859556703,0.361258303125547,"East"
"937",2013,138931,"WGS84",4.15,51.45416667,"kokkelschuifje",2013-04-15,0.1,1,"Macoma balthica",1,1,10,2.75,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,2.75,4,"vj",NA,NA,NA,NA,33.1267859556703,0.361258303125547,"East"
"938",2013,138932,"WGS84",4.15,51.45,"kokkelschuifje",2013-04-15,0.1,1,"Macoma balthica",1,2,20,5.5,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,5.5,4,"vj",NA,NA,NA,NA,34.1671033729312,0.354758148654092,"East"
"939",2013,138933,"WGS84",4.15,51.44583333,"kokkelschuifje",2013-04-17,0.1,1,"Cerastoderma edule",1,1,10,72.87706633,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,72.87706633,4,"vj",NA,NA,NA,NA,21.4834942752801,0.418396849863418,"East"
"940",2013,138933,"WGS84",4.15,51.44583333,"kokkelschuifje",2013-04-17,0.1,1,"Macoma balthica",1,2,20,NA,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,NA,4,"vj",NA,NA,NA,NA,21.4834942752801,0.418396849863418,"East"
"941",2013,138934,"WGS84",4.15,51.44166667,"kokkelschuifje",2013-05-28,0.1,1,"Cerastoderma edule",1,2,20,98,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,98,5,"vj",NA,NA,NA,NA,48,0.291002004585142,"East"
"942",2013,138934,"WGS84",4.15,51.44166667,"kokkelschuifje",2013-05-28,0.1,1,"Macoma balthica",1,2,20,16,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,16,5,"vj",NA,NA,NA,NA,48,0.291002004585142,"East"
"943",2013,138935,"WGS84",4.15,51.4375,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,71,710,412.3823529,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",710,412.3823529,5,"vj",NA,NA,NA,NA,42.1635950897585,0.270701005567687,"East"
"944",2013,138935,"WGS84",4.15,51.4375,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,7,70,47,"r",26.67,1,"","kokkelschuifje","Macoma balthica",70,47,5,"vj",NA,NA,NA,NA,42.1635950897585,0.270701005567687,"East"
"945",2013,138938,"WGS84",4.158333333,51.50416667,"kokkelschuifje",2013-05-27,0.1,1,"Cerastoderma edule",1,3,30,327,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",30,327,5,"vj",NA,NA,NA,NA,3,0.504968761088762,"East"
"946",2013,138939,"WGS84",4.158333333,51.5,"kokkelschuifje",2013-05-27,0.1,1,"Cerastoderma edule",1,3,30,220,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",30,220,5,"vj",NA,NA,NA,NA,13.659659790302,0.462580229520749,"East"
"947",2013,138940,"WGS84",4.158333333,51.49583333,"kokkelschuifje",2013-05-27,0.1,1,"Cerastoderma edule",1,20,200,1179,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",200,1179,5,"vj",NA,NA,NA,NA,15.1311430201706,0.428948197757711,"East"
"948",2013,138942,"WGS84",4.158333333,51.47916667,"kokkelschuifje",2013-05-27,0.1,1,"Cerastoderma edule",1,1,10,870,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,870,5,"vj",NA,NA,NA,NA,0,0.435373168345916,"East"
"949",2013,138944,"WGS84",4.158333333,51.47083333,"kokkelschuifje",2013-05-30,0.1,1,"Cerastoderma edule",1,1,10,97,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,97,5,"vj",NA,NA,NA,NA,27.9881362918265,0.365431849713633,"East"
"950",2013,138944,"WGS84",4.158333333,51.47083333,"kokkelschuifje",2013-05-30,0.1,1,"Macoma balthica",1,5,50,1.666666667,"r",26.67,1,"","kokkelschuifje","Macoma balthica",50,1.666666667,5,"vj",NA,NA,NA,NA,27.9881362918265,0.365431849713633,"East"
"951",2013,138947,"WGS84",4.158333333,51.45833333,"kokkelschuifje",2013-04-17,0.1,1,"Cerastoderma edule",1,1,10,79.47637606,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,79.47637606,4,"vj",NA,NA,NA,NA,24.0705026061652,0.344413985939294,"East"
"952",2013,138948,"WGS84",4.158333333,51.45416667,"kokkelschuifje",2013-05-28,0.1,1,"Cerastoderma edule",1,3,30,152,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",30,152,5,"vj",NA,NA,NA,NA,36.3293628744068,0.340531767768137,"East"
"953",2013,138948,"WGS84",4.158333333,51.45416667,"kokkelschuifje",2013-05-28,0.1,1,"Macoma balthica",1,3,30,28,"r",26.67,1,"","kokkelschuifje","Macoma balthica",30,28,5,"vj",NA,NA,NA,NA,36.3293628744068,0.340531767768137,"East"
"954",2013,138949,"WGS84",4.158333333,51.45,"kokkelschuifje",2013-04-17,0.1,1,"Cerastoderma edule",1,2,20,157.9253878,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,157.9253878,4,"vj",NA,NA,NA,NA,54,0.35541754749488,"East"
"955",2013,138949,"WGS84",4.158333333,51.45,"kokkelschuifje",2013-04-17,0.1,1,"Macoma balthica",1,2,20,5.5,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,5.5,4,"vj",NA,NA,NA,NA,54,0.35541754749488,"East"
"956",2013,138950,"WGS84",4.158333333,51.44583333,"kokkelschuifje",2013-04-17,0.1,1,"Macoma balthica",1,17,170,46.75,"r",26.67,1,"","kokkelschuifje","Macoma balthica",170,46.75,4,"vj",NA,NA,NA,NA,17.524156404128,0.422750845829093,"East"
"957",2013,138951,"WGS84",4.158333333,51.44166667,"kokkelschuifje",2013-05-28,0.1,1,"Cerastoderma edule",1,2,20,75,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,75,5,"vj",NA,NA,NA,NA,55.8213977220148,0.264110323833065,"East"
"958",2013,138951,"WGS84",4.158333333,51.44166667,"kokkelschuifje",2013-05-28,0.1,1,"Macoma balthica",1,12,120,35.7,"r",26.67,1,"","kokkelschuifje","Macoma balthica",120,35.7,5,"vj",NA,NA,NA,NA,55.8213977220148,0.264110323833065,"East"
"959",2013,138952,"WGS84",4.158333333,51.4375,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,8,80,84,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",80,84,5,"vj",NA,NA,NA,NA,60.205322035696,0.248361601613209,"East"
"960",2013,138952,"WGS84",4.158333333,51.4375,"kokkelschuifje",2013-05-17,0.1,1,"Macoma balthica",1,13,130,62.375,"r",26.67,1,"","kokkelschuifje","Macoma balthica",130,62.375,5,"vj",NA,NA,NA,NA,60.205322035696,0.248361601613209,"East"
"961",2013,138959,"WGS84",4.166666667,51.49583333,"kokkelschuifje",2013-05-27,0.1,1,"Cerastoderma edule",1,2,20,78,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,78,5,"vj",NA,NA,NA,NA,29,0.386972873177347,"East"
"962",2013,138959,"WGS84",4.166666667,51.49583333,"kokkelschuifje",2013-05-27,0.1,1,"Macoma balthica",1,1,10,1,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,1,5,"vj",NA,NA,NA,NA,29,0.386972873177347,"East"
"963",2013,138960,"WGS84",4.166666667,51.49166667,"kokkelschuifje",2013-05-17,0.1,1,"Cerastoderma edule",1,1,10,184,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,184,5,"vj",NA,NA,NA,NA,4.97258716126671,0.34123611884797,"East"
"964",2013,138962,"WGS84",4.166666667,51.475,"kokkelschuifje",2013-05-30,0.1,1,"Cerastoderma edule",1,3,30,666,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",30,666,5,"vj",NA,NA,NA,NA,16.0824749795111,0.321094365238746,"East"
