"","Year","replicate.id","kaartdatum","Longitude","Latitude","beschrijving","datum","opp_bemonsterd_m2","subsample1","TaxonName_ACC","AvgOffactor","SumOfNumber","SumOfN_m2","SumOfB_gr_m2","kokkelstratum","kokkelarea.ha..NEW","corr.factor.kok","getijzone_kaart","Tuig","Species","N_m2","B_gr_m2","month","seizoen","sample.id","locatie.nr","schip","project.id","dvd","evmax"
"837",2014,141976,"WGS84",3.608333333,51.39583333,"kokkelschuifje",2014-04-29,0.1,1,"Cerastoderma edule",1,5,50,288,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",50,288,4,"vj",141971,"16","Schollevaar",5,82.9127002777557,0.172250165087279
"838",2014,141976,"WGS84",3.608333333,51.39583333,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,64,640,113,"r",26.67,1,"","kokkelschuifje","Macoma balthica",640,113,4,"vj",141971,"16","Schollevaar",5,82.9127002777557,0.172250165087279
"839",2014,141977,"WGS84",3.608333333,51.39166667,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,18,180,83,"r",26.67,1,"","kokkelschuifje","Macoma balthica",180,83,4,"vj",141972,"17","Schollevaar",5,28.9776973208194,0.726438894121904
"840",2014,141978,"WGS84",3.616666667,51.40833333,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,73,730,114,"r",26.67,1,"","kokkelschuifje","Macoma balthica",730,114,4,"vj",141973,"18","Schollevaar",5,57.8830578176885,0.484212726357433
"841",2014,141979,"WGS84",3.616666667,51.40416667,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,25,250,89,"r",26.67,1,"","kokkelschuifje","Macoma balthica",250,89,4,"vj",141974,"19","Schollevaar",5,69.5846897365715,0.290777508692262
"842",2014,141980,"WGS84",3.616666667,51.4,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,29,290,66,"r",26.67,1,"","kokkelschuifje","Macoma balthica",290,66,4,"vj",141975,"20","Schollevaar",5,75.8313997994218,0.229353997426612
"843",2014,141981,"WGS84",3.616666667,51.39166667,"kokkelschuifje",2014-04-29,0.1,1,"Cerastoderma edule",1,1,10,7.5,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,7.5,4,"vj",141976,"21","Schollevaar",5,53.7414131367879,0.263199205672381
"844",2014,141981,"WGS84",3.616666667,51.39166667,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,89,890,225,"r",26.67,1,"","kokkelschuifje","Macoma balthica",890,225,4,"vj",141976,"21","Schollevaar",5,53.7414131367879,0.263199205672381
"845",2014,141982,"WGS84",3.625,51.40833333,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,31,310,73,"r",26.67,1,"","kokkelschuifje","Macoma balthica",310,73,4,"vj",141977,"22","Schollevaar",5,74.652859919933,0.178628060013726
"846",2014,141983,"WGS84",3.6333333,51.4083333,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,2,20,10,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,10,4,"vj",141978,"23","Schollevaar",5,64.3468236118773,0.294055205032227
"847",2014,141984,"WGS84",3.633333333,51.40416667,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,143,1430,367,"r",26.67,1,"","kokkelschuifje","Macoma balthica",1430,367,4,"vj",141979,"24","Schollevaar",5,87.0034154076251,0.246247582720881
"848",2014,141985,"WGS84",3.633333333,51.4,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,81,810,173,"r",26.67,1,"","kokkelschuifje","Macoma balthica",810,173,4,"vj",141980,"25","Schollevaar",5,84,0.229751256286917
"849",2014,141986,"WGS84",3.633333333,51.39583333,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,34,340,124,"r",26.67,1,"","kokkelschuifje","Macoma balthica",340,124,4,"vj",141981,"26","Schollevaar",5,91.2725593979375,0.170702442038438
"850",2014,141987,"WGS84",3.6333333,51.3916667,"kokkelschuifje",2014-04-29,0.033333333,1,"Macoma balthica",1,1,30,6.56779661,"r",26.67,1,"","kokkelschuifje","Macoma balthica",30,6.56779661,4,"vj",141982,"27","Schollevaar",5,96.692950814415,0.150866734293815
"851",2014,141989,"WGS84",3.641666667,51.40416667,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,53,530,87,"r",26.67,1,"","kokkelschuifje","Macoma balthica",530,87,4,"vj",141984,"29","Schollevaar",5,62.7014676615192,0.323354126129206
"852",2014,141990,"WGS84",3.641666667,51.4,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,42,420,147,"r",26.67,1,"","kokkelschuifje","Macoma balthica",420,147,4,"vj",141985,"30","Schollevaar",5,74,0.319930038297014
"853",2014,141991,"WGS84",3.641666667,51.39583333,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,70,700,243,"r",26.67,1,"","kokkelschuifje","Macoma balthica",700,243,4,"vj",141986,"31","Schollevaar",5,84,0.240938024731047
"854",2014,141992,"WGS84",3.641666667,51.39166667,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,2,20,3,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,3,4,"vj",141987,"32","Schollevaar",5,96.9321054357109,0.0266796055651176
"855",2014,141993,"WGS84",3.65,51.40416667,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,1,10,2,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,2,4,"vj",141988,"33","Schollevaar",5,30.3030538746181,0.638785911946393
"856",2014,141994,"WGS84",3.65,51.4,"kokkelschuifje",2014-04-30,0.1,1,"Cerastoderma edule",1,1,10,52,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,52,4,"vj",141989,"34","Schollevaar",5,69.4309422949387,0.295767228602015
"857",2014,141994,"WGS84",3.65,51.4,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,159,1590,413,"r",26.67,1,"","kokkelschuifje","Macoma balthica",1590,413,4,"vj",141989,"34","Schollevaar",5,69.4309422949387,0.295767228602015
"858",2014,141995,"WGS84",3.65,51.39583333,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,72,720,193,"r",26.67,1,"","kokkelschuifje","Macoma balthica",720,193,4,"vj",141990,"35","Schollevaar",5,83,0.263254566883034
"859",2014,142000,"WGS84",3.658333333,51.4,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,6,60,54,"r",26.67,1,"","kokkelschuifje","Macoma balthica",60,54,4,"vj",141995,"40","Schollevaar",5,53.6325881293303,0.364950941600015
"860",2014,142001,"WGS84",3.658333333,51.39583333,"kokkelschuifje",2014-04-30,0.1,1,"Cerastoderma edule",1,5,50,94,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",50,94,4,"vj",141996,"41","Schollevaar",5,80.14454071043,0.274752737781515
"861",2014,142001,"WGS84",3.658333333,51.39583333,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,55,550,173,"r",26.67,1,"","kokkelschuifje","Macoma balthica",550,173,4,"vj",141996,"41","Schollevaar",5,80.14454071043,0.274752737781515
"862",2014,142002,"WGS84",3.658333333,51.39166667,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,60,600,163,"r",26.67,1,"","kokkelschuifje","Macoma balthica",600,163,4,"vj",141997,"42","Schollevaar",5,91.1689958470641,0.197004889334681
"863",2014,142004,"WGS84",3.658333333,51.375,"kokkelschuifje",2014-05-07,0.1,1,"Cerastoderma edule",1,2,20,281,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,281,5,"vj",141999,"44","Schollevaar",5,37.7347759060154,0.425552226085555
"864",2014,142004,"WGS84",3.658333333,51.375,"kokkelschuifje",2014-05-07,0.1,1,"Macoma balthica",1,6,60,74,"r",26.67,1,"","kokkelschuifje","Macoma balthica",60,74,5,"vj",141999,"44","Schollevaar",5,37.7347759060154,0.425552226085555
"865",2014,142008,"WGS84",3.666666667,51.39583333,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,108,1080,334,"r",26.67,1,"","kokkelschuifje","Macoma balthica",1080,334,4,"vj",142003,"48","Schollevaar",5,73.829355075222,0.253493989395649
"866",2014,142009,"WGS84",3.666666667,51.39166667,"kokkelschuifje",2014-04-30,0.1,1,"Cerastoderma edule",1,1,10,9,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,9,4,"vj",142004,"49","Schollevaar",5,86.8538530401361,0.139268719924707
"867",2014,142009,"WGS84",3.666666667,51.39166667,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,61,610,160,"r",26.67,1,"","kokkelschuifje","Macoma balthica",610,160,4,"vj",142004,"49","Schollevaar",5,86.8538530401361,0.139268719924707
"868",2014,142010,"WGS84",3.666666667,51.37916667,"ring (24.4 cm diameter)",2014-04-28,0.09347152,1,"Cerastoderma edule",1,1,10.6984459,4.27937836,"r",26.67,1,"","ring (24.4 cm diameter)","Cerastoderma edule",10.6984459,4.27937836,4,"vj",142005,"51","Schollevaar",5,37.1116568562951,0.507030372288613
"869",2014,142014,"WGS84",3.675,51.39583333,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,55,550,119,"r",26.67,1,"","kokkelschuifje","Macoma balthica",550,119,4,"vj",142009,"55","Schollevaar",5,48.5485915105763,0.347024917142107
"870",2014,142015,"WGS84",3.675,51.39166667,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,91,910,260,"r",26.67,1,"","kokkelschuifje","Macoma balthica",910,260,4,"vj",142010,"56","Schollevaar",5,83.4684286885189,0.234804097058426
"871",2014,142020,"WGS84",3.683333333,51.39166667,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,54,540,107,"r",26.67,1,"","kokkelschuifje","Macoma balthica",540,107,4,"vj",142015,"61","Schollevaar",5,76.9335664178036,0.16358432440068
"872",2014,142021,"WGS84",3.683333333,51.38333333,"kokkelschuifje",2014-04-30,0.1,1,"Cerastoderma edule",1,1,10,19,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,19,4,"vj",142016,"62","Schollevaar",5,84.3039208311626,0.212026285324948
"873",2014,142024,"WGS84",3.691666667,51.39166667,"kokkelschuifje",2014-04-30,0.1,1,"Cerastoderma edule",1,2,20,58,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,58,4,"vj",142019,"65","Schollevaar",5,76.8446643860869,0.216799709655543
"874",2014,142024,"WGS84",3.691666667,51.39166667,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,7,70,22,"r",26.67,1,"","kokkelschuifje","Macoma balthica",70,22,4,"vj",142019,"65","Schollevaar",5,76.8446643860869,0.216799709655543
"875",2014,142031,"WGS84",3.70833,51.43333,"ring (24.4 cm diameter)",2014-04-30,0.09347152,1,"Macoma balthica",1,2,21.3968918,5.34922295,"r",26.67,1,"","ring (24.4 cm diameter)","Macoma balthica",21.3968918,5.34922295,4,"vj",142026,"72","Schollevaar",5,52.6064460759562,0.419089968736003
"876",2014,142034,"WGS84",3.708333333,51.37083333,"kokkelschuifje",2014-05-07,0.1,1,"Cerastoderma edule",1,17,170,868,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",170,868,5,"vj",142029,"75","Schollevaar",5,66,0.296456986679113
"877",2014,142034,"WGS84",3.708333333,51.37083333,"kokkelschuifje",2014-05-07,0.1,1,"Macoma balthica",1,51,510,185,"r",26.67,1,"","kokkelschuifje","Macoma balthica",510,185,5,"vj",142029,"75","Schollevaar",5,66,0.296456986679113
"878",2014,142035,"WGS84",3.708333333,51.36666667,"kokkelschuifje",2014-05-07,0.1,1,"Cerastoderma edule",1,2,20,127,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,127,5,"vj",142030,"76","Schollevaar",5,63.7599001128634,0.237341208937218
"879",2014,142035,"WGS84",3.708333333,51.36666667,"kokkelschuifje",2014-05-07,0.1,1,"Macoma balthica",1,4,40,3,"r",26.67,1,"","kokkelschuifje","Macoma balthica",40,3,5,"vj",142030,"76","Schollevaar",5,63.7599001128634,0.237341208937218
"880",2014,142037,"WGS84",3.716666667,51.36666667,"kokkelschuifje",2014-05-07,0.1,1,"Cerastoderma edule",1,1,10,65,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,65,5,"vj",142032,"79","Schollevaar",5,69.2646169355881,0.222519385725236
"881",2014,142037,"WGS84",3.716666667,51.36666667,"kokkelschuifje",2014-05-07,0.1,1,"Macoma balthica",1,6,60,56,"r",26.67,1,"","kokkelschuifje","Macoma balthica",60,56,5,"vj",142032,"79","Schollevaar",5,69.2646169355881,0.222519385725236
"882",2014,142038,"WGS84",3.716666667,51.3625,"kokkelschuifje",2014-05-07,0.1,1,"Cerastoderma edule",1,1,10,80,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,80,5,"vj",142033,"80","Schollevaar",5,56.7241644954309,0.417054095108904
"883",2014,142038,"WGS84",3.716666667,51.3625,"kokkelschuifje",2014-05-07,0.1,1,"Macoma balthica",1,2,20,23,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,23,5,"vj",142033,"80","Schollevaar",5,56.7241644954309,0.417054095108904
"884",2014,142045,"WGS84",3.733333333,51.35833333,"kokkelschuifje",2014-05-07,0.1,1,"Cerastoderma edule",1,6,60,546,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",60,546,5,"vj",142040,"87","Schollevaar",5,20.1221605421577,0.541732020468552
"885",2014,142045,"WGS84",3.733333333,51.35833333,"kokkelschuifje",2014-05-07,0.1,1,"Macoma balthica",1,1,10,4,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,4,5,"vj",142040,"87","Schollevaar",5,20.1221605421577,0.541732020468552
"886",2014,142046,"WGS84",3.733333333,51.35,"kokkelschuifje",2014-05-07,0.1,1,"Cerastoderma edule",1,1,10,28,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,28,5,"vj",142041,"88","Schollevaar",5,70,0.176289797796618
"887",2014,142046,"WGS84",3.733333333,51.35,"kokkelschuifje",2014-05-07,0.1,1,"Macoma balthica",1,45,450,164,"r",26.67,1,"","kokkelschuifje","Macoma balthica",450,164,5,"vj",142041,"88","Schollevaar",5,70,0.176289797796618
"888",2014,142050,"WGS84",3.75,51.4125,"ring (24.4 cm diameter)",2014-04-30,0.09347152,1,"Macoma balthica",1,6,64.19067541,13.90797967,"r",26.67,1,"","ring (24.4 cm diameter)","Macoma balthica",64.19067541,13.90797967,4,"vj",142045,"92","Schollevaar",5,8.81528052348876,0.544090388846668
"889",2014,142051,"WGS84",3.75,51.40833,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,2,20,8,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,8,4,"vj",142046,"93","Schollevaar",5,0,1.19954036523551
"890",2014,142052,"WGS84",3.75,51.37916667,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,2,20,4,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,4,4,"vj",142047,"94","Schollevaar",5,0,0.770112400603095
"891",2014,142054,"WGS84",3.75,51.35,"kokkelschuifje",2014-05-07,0.1,1,"Macoma balthica",1,9,90,13,"r",26.67,1,"","kokkelschuifje","Macoma balthica",90,13,5,"vj",142049,"96","Schollevaar",5,67.1014278740712,0.208768273458837
"892",2014,142055,"WGS84",3.758333333,51.4125,"steekbuis (pvc-buis)",2014-04-30,0.10194,1,"Macoma balthica",1,24,235.4326074,69.64881303,"r",26.67,1,"","steekbuis (pvc-buis)","Macoma balthica",235.4326074,69.64881303,4,"vj",142050,"97","Schollevaar",5,33.2721059058081,0.303538277756953
"893",2014,142056,"WGS84",3.758333333,51.40833333,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,4,40,11,"r",26.67,1,"","kokkelschuifje","Macoma balthica",40,11,4,"vj",142051,"98","Schollevaar",5,0,0.882093920122089
"894",2014,142060,"WGS84",3.766666667,51.40416667,"kokkelschuifje",2014-04-30,0.1,1,"Macoma balthica",1,17,170,51,"r",26.67,1,"","kokkelschuifje","Macoma balthica",170,51,4,"vj",142055,"102","Schollevaar",5,0,0.786968661258721
"895",2014,142063,"WGS84",3.775,51.40833333,"ring (24.4 cm diameter)",2014-04-30,0.09347152,1,"Cerastoderma edule",1,8,85.58756721,282.4389718,"r",26.67,1,"","ring (24.4 cm diameter)","Cerastoderma edule",85.58756721,282.4389718,4,"vj",142058,"106","Schollevaar",5,37.3446508556928,0.106413676106232
"896",2014,142063,"WGS84",3.775,51.40833333,"ring (24.4 cm diameter)",2014-04-30,0.09347152,1,"Macoma balthica",1,17,181.8735803,36.37471606,"r",26.67,1,"","ring (24.4 cm diameter)","Macoma balthica",181.8735803,36.37471606,4,"vj",142058,"106","Schollevaar",5,37.3446508556928,0.106413676106232
"897",2014,142065,"WGS84",3.775,51.37083333,"kokkelschuifje",2014-04-28,0.1,1,"Cerastoderma edule",1,1,10,4.875,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,4.875,4,"vj",142060,"108","Schollevaar",5,52.5812911448855,0.501554750442179
"898",2014,142065,"WGS84",3.775,51.37083333,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,3,30,14,"r",26.67,1,"","kokkelschuifje","Macoma balthica",30,14,4,"vj",142060,"108","Schollevaar",5,52.5812911448855,0.501554750442179
"899",2014,142068,"WGS84",3.783333333,51.37083333,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,2,20,3,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,3,4,"vj",142063,"112","Schollevaar",5,31.4942909366478,0.607570167944787
"900",2014,142069,"WGS84",3.783333333,51.36666667,"kokkelschuifje",2014-04-28,0.1,1,"Cerastoderma edule",1,4,40,133,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",40,133,4,"vj",142064,"113","Schollevaar",5,53.5718804417398,0.366572777307997
"901",2014,142069,"WGS84",3.783333333,51.36666667,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,37,370,131,"r",26.67,1,"","kokkelschuifje","Macoma balthica",370,131,4,"vj",142064,"113","Schollevaar",5,53.5718804417398,0.366572777307997
"902",2014,142070,"WGS84",3.791666667,51.375,"kokkelschuifje",2014-04-29,0.1,1,"Cerastoderma edule",1,1,10,79,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,79,4,"vj",142065,"114","Schollevaar",5,0,1.1876140306875
"903",2014,142070,"WGS84",3.791666667,51.375,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,1,10,1,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,1,4,"vj",142065,"114","Schollevaar",5,0,1.1876140306875
"904",2014,142071,"WGS84",3.791666667,51.37083333,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,3,30,16,"r",26.67,1,"","kokkelschuifje","Macoma balthica",30,16,4,"vj",142066,"115","Schollevaar",5,35.3733667661171,0.690600026549995
"905",2014,142072,"WGS84",3.791666667,51.36666667,"kokkelschuifje",2014-04-28,0.1,1,"Cerastoderma edule",1,4,40,144,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",40,144,4,"vj",142067,"116","Schollevaar",5,59.5170457666027,0.329999782711097
"906",2014,142072,"WGS84",3.791666667,51.36666667,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,36,360,244.1481481,"r",26.67,1,"","kokkelschuifje","Macoma balthica",360,244.1481481,4,"vj",142067,"116","Schollevaar",5,59.5170457666027,0.329999782711097
"907",2014,142073,"WGS84",3.791666667,51.3625,"kokkelschuifje",2014-04-28,0.1,1,"Cerastoderma edule",1,1,10,28,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,28,4,"vj",142068,"117","Schollevaar",5,65,0.265960537450541
"908",2014,142073,"WGS84",3.791666667,51.3625,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,75,750,241,"r",26.67,1,"","kokkelschuifje","Macoma balthica",750,241,4,"vj",142068,"117","Schollevaar",5,65,0.265960537450541
"909",2014,142075,"WGS84",3.8,51.36666667,"kokkelschuifje",2014-04-28,0.1,1,"Cerastoderma edule",1,4,40,185,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",40,185,4,"vj",142070,"119","Schollevaar",5,62.5139239000083,0.314835816003761
"910",2014,142075,"WGS84",3.8,51.36666667,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,21,210,447,"r",26.67,1,"","kokkelschuifje","Macoma balthica",210,447,4,"vj",142070,"119","Schollevaar",5,62.5139239000083,0.314835816003761
"911",2014,142076,"WGS84",3.95,51.425,"kokkelschuifje",2014-04-28,0.1,1,"Cerastoderma edule",1,2,20,26,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",20,26,4,"vj",142071,"120","Schollevaar",5,52.9839003463829,0.577160232171861
"912",2014,142076,"WGS84",3.95,51.425,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,16,160,52,"r",26.67,1,"","kokkelschuifje","Macoma balthica",160,52,4,"vj",142071,"120","Schollevaar",5,52.9839003463829,0.577160232171861
"913",2014,142077,"WGS84",3.8,51.35833333,"kokkelschuifje",2014-04-28,0.1,1,"Cerastoderma edule",1,3,30,198,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",30,198,4,"vj",142072,"121","Schollevaar",5,13.888602299305,0.652008297278957
"914",2014,142077,"WGS84",3.8,51.35833333,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,2,20,9,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,9,4,"vj",142072,"121","Schollevaar",5,13.888602299305,0.652008297278957
"915",2014,142079,"WGS84",3.808333333,51.35833333,"kokkelschuifje",2014-04-25,0.1,1,"Cerastoderma edule",1,9,90,278,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",90,278,4,"vj",142074,"123","Schollevaar",5,57.2326718434723,0.353178224015401
"916",2014,142079,"WGS84",3.808333333,51.35833333,"kokkelschuifje",2014-04-25,0.1,1,"Macoma balthica",1,2,20,10,"r",26.67,1,"","kokkelschuifje","Macoma balthica",20,10,4,"vj",142074,"123","Schollevaar",5,57.2326718434723,0.353178224015401
"917",2014,142080,"WGS84",3.808333333,51.35416667,"kokkelschuifje",2014-04-29,0.1,1,"Macoma balthica",1,3,30,19,"r",26.67,1,"","kokkelschuifje","Macoma balthica",30,19,4,"vj",142075,"124","Schollevaar",5,0,0.882227706527681
"918",2014,142082,"WGS84",3.816666667,51.35833333,"kokkelschuifje",2014-04-25,0.1,1,"Cerastoderma edule",1,1,10,76,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,76,4,"vj",142077,"126","Schollevaar",5,45.6616611540813,0.512227453144048
"919",2014,142082,"WGS84",3.816666667,51.35833333,"kokkelschuifje",2014-04-25,0.1,1,"Macoma balthica",1,7,70,38,"r",26.67,1,"","kokkelschuifje","Macoma balthica",70,38,4,"vj",142077,"126","Schollevaar",5,45.6616611540813,0.512227453144048
"920",2014,142084,"WGS84",3.825,51.36666667,"kokkelschuifje",2014-04-25,0.1,1,"Cerastoderma edule",1,6,60,16,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",60,16,4,"vj",142079,"128","Schollevaar",5,51.9228838374078,0.661632098381813
"921",2014,142084,"WGS84",3.825,51.36666667,"kokkelschuifje",2014-04-25,0.1,1,"Macoma balthica",1,22,220,109,"r",26.67,1,"","kokkelschuifje","Macoma balthica",220,109,4,"vj",142079,"128","Schollevaar",5,51.9228838374078,0.661632098381813
"922",2014,142085,"WGS84",3.825,51.3625,"kokkelschuifje",2014-04-25,0.1,1,"Macoma balthica",1,16,160,77,"r",26.67,1,"","kokkelschuifje","Macoma balthica",160,77,4,"vj",142080,"129","Schollevaar",5,55.0609227734,0.436821475253734
"923",2014,142087,"WGS84",3.83333,51.3875,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,9,90,36,"r",26.67,1,"","kokkelschuifje","Macoma balthica",90,36,4,"vj",142082,"131","Schollevaar",5,83,0.143255235050392
"924",2014,142089,"WGS84",3.833333333,51.3625,"kokkelschuifje",2014-04-25,0.1,1,"Cerastoderma edule",1,3,30,39,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",30,39,4,"vj",142084,"133","Schollevaar",5,63.1247366835371,0.37214682075671
"925",2014,142089,"WGS84",3.833333333,51.3625,"kokkelschuifje",2014-04-25,0.1,1,"Macoma balthica",1,33,330,103,"r",26.67,1,"","kokkelschuifje","Macoma balthica",330,103,4,"vj",142084,"133","Schollevaar",5,63.1247366835371,0.37214682075671
"926",2014,142090,"WGS84",3.841666667,51.3875,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,12,120,46,"r",26.67,1,"","kokkelschuifje","Macoma balthica",120,46,4,"vj",142085,"135","Schollevaar",5,82.5024050265347,0.162302160067211
"927",2014,142092,"WGS84",3.841666667,51.3625,"kokkelschuifje",2014-04-25,0.1,1,"Cerastoderma edule",1,11,110,353.3333333,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",110,353.3333333,4,"vj",142087,"137","Schollevaar",5,0,1.068278021712
"928",2014,142092,"WGS84",3.841666667,51.3625,"kokkelschuifje",2014-04-25,0.1,1,"Macoma balthica",1,153,1530,640,"r",26.67,1,"","kokkelschuifje","Macoma balthica",1530,640,4,"vj",142087,"137","Schollevaar",5,0,1.068278021712
"929",2014,142093,"WGS84",3.841666667,51.35833333,"kokkelschuifje",2014-04-25,0.1,1,"Cerastoderma edule",1,1,10,64,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,64,4,"vj",142088,"138","Schollevaar",5,54,0.521501261693178
"930",2014,142093,"WGS84",3.841666667,51.35833333,"kokkelschuifje",2014-04-25,0.1,1,"Macoma balthica",1,39,390,171,"r",26.67,1,"","kokkelschuifje","Macoma balthica",390,171,4,"vj",142088,"138","Schollevaar",5,54,0.521501261693178
"931",2014,142094,"WGS84",3.841666667,51.3375,"kokkelschuifje",2014-05-13,0.1,1,"Cerastoderma edule",1,1,10,9.890625,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",10,9.890625,5,"vj",142089,"139","Schollevaar",5,21.8035751752876,0.385793283597795
"932",2014,142094,"WGS84",3.841666667,51.3375,"kokkelschuifje",2014-05-13,0.1,1,"Macoma balthica",1,1,10,5,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,5,5,"vj",142089,"139","Schollevaar",5,21.8035751752876,0.385793283597795
"933",2014,142095,"WGS84",3.85,51.3875,"kokkelschuifje",2014-04-28,0.1,1,"Macoma balthica",1,26,260,88,"r",26.67,1,"","kokkelschuifje","Macoma balthica",260,88,4,"vj",142090,"140","Schollevaar",5,78.7804671276885,0.194194010695097
"934",2014,142097,"WGS84",3.85,51.3625,"kokkelschuifje",2014-04-25,0.1,1,"Macoma balthica",1,9,90,53,"r",26.67,1,"","kokkelschuifje","Macoma balthica",90,53,4,"vj",142092,"143","Schollevaar",5,0,1.09996556695
"935",2014,142098,"WGS84",3.85,51.35833333,"kokkelschuifje",2014-04-25,0.1,1,"Cerastoderma edule",1,3,30,249,"r",26.67,1,"","kokkelschuifje","Cerastoderma edule",30,249,4,"vj",142093,"144","Schollevaar",5,45.7994892621475,0.562690277855732
"936",2014,142099,"WGS84",3.85,51.3375,"kokkelschuifje",2014-05-13,0.1,1,"Macoma balthica",1,1,10,1,"r",26.67,1,"","kokkelschuifje","Macoma balthica",10,1,5,"vj",142094,"145","Schollevaar",5,11.8324177474889,0.421417118340927
